"productId","slug","productSku","sku","supplierSku","size","color","cost","retailPrice","wholesalePrice","barcode","verifiedStock","warehouse","reorderPoint","leadTimeDays","weightKg","lengthCm","widthCm","heightCm","hsCode","countryOfOrigin","readyToShip"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gold-medal-2024","nike-kobe-4-protro-gold-medal-2024","GOAT-K04-02","GOAT-K04-02-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-gift-of-mamba","nike-kobe-4-protro-gift-of-mamba","GOAT-K04-03","GOAT-K04-03-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-girl-dad","nike-kobe-4-protro-girl-dad","GOAT-K04-04","GOAT-K04-04-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-4-protro-philly-2024","nike-kobe-4-protro-philly-2024","GOAT-K04-05","GOAT-K04-05-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-year-of-the-mamba-eggplant","nike-kobe-5-protro-year-of-the-mamba-eggplant","GOAT-K05-01","GOAT-K05-01-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-lower-merion-aces-2026","nike-kobe-5-protro-lower-merion-aces-2026","GOAT-K05-02","GOAT-K05-02-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-7","","7","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-75","","7.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-8","","8","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-85","","8.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-9","","9","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-95","","9.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-10","","10","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-105","","10.5","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-11","","11","listed-colorway","","135","","","","","3","","","","","","","","false"
"goat-nike-kobe-5-protro-dodgers","nike-kobe-5-protro-dodgers","GOAT-K05-03","GOAT-K05-03-LISTED-COLORWAY-12","","12","listed-colorway","","135","","","","","3","","","","","","","","false"
